4377	4476	null
4377	1359	good
4377	3419	null
4377	1392	null
4377	3419	null
4377	860	null
4377	3419	null
3205	13277	null
4325	6154	null
3721	5135	null
4377	939	null
4377	3419	null
4377	1366	null
4377	1229	null
4377	2691	great
4438	939	null
1604	5135	average
4758	2987	null
4415	1768	average
5065	4520	average
5421	12287	good
3141	953	average
5407	4520	great
5553	6892	good
4573	14452	null
5756	9891	average
5568	3175	great
4973	1246	null
5073	8721	average
4377	939	null
5085	8721	average
4377	4812	null
4414	1465	null
4377	3925	great
4367	6239	null
4377	939	null
4377	1093	great
4377	4491	null
4377	5464	good
4377	939	null
4438	1488	null
4438	6437	null
4414	1768	average
5629	12287	great
4495	13278	great
5453	13219	good
2049	2833	great
4495	8721	good
4511	1545	null
4377	939	null
4511	3671	null
4511	4476	null
4377	9151	great
5245	142	bad
4781	1093	average
4441	622	null
4441	142	null
1540	14498	great
5163	4034	good
4308	8721	good
4709	6074	great
4709	5651	good
5629	4520	good
5406	4520	average
5432	1284	great
4590	1391	null
4706	4812	good
4590	2987	null
4607	1771	null
4612	3403	null
4612	4987	average
4709	161	average
4709	7871	null
4814	1364	null
4959	6692	null
4511	1392	null
4633	622	null
4715	939	good
5268	5788	good
5067	5135	null
5555	4520	great
5544	4520	average
5324	4520	good
5666	4520	average
5026	4520	average
4752	2987	null
4833	8120	great
5172	2	good
1289	953	average
3686	5464	null
4858	7692	good
4749	2987	null
5190	6587	great
4841	7457	great
4839	1826	null
5339	9501	good
4179	8606	good
4965	2833	average
3989	6587	great
4818	935	average
4709	884	great
4709	8216	great
4818	6239	good
4799	1771	null
4819	935	average
4819	4034	null
5409	8823	good
5862	307	null
5568	13310	great
5553	8823	good
2083	14330	average
5361	14330	average
4469	14498	good
4377	1093	null
4814	1572	null
4819	861	great
5483	10959	great
4986	647	good
5487	13310	good
4819	5819	good
4819	939	null
5432	8567	null
5432	837	null
5098	8606	good
4973	1013	null
4973	884	null
4840	7072	null
4833	4034	null
4833	6476	great
5139	1246	good
4833	3925	null
4839	7457	good
5046	1616	null
4839	939	null
5068	7187	average
5190	7209	good
5469	5262	good
5179	8721	bad
4840	7091	great
5464	13310	great
5360	14198	average
5418	14198	average
5553	1777	great
5361	13219	average
5422	5895	null
5417	14198	great
5092	1768	average
4840	1826	null
4840	4680	null
4840	7137	great
4840	4680	null
4840	2673	null
5555	14198	great
5361	14130	good
4840	3641	great
4840	3532	great
4840	6476	great
4840	5355	null
4840	884	great
4840	884	null
4942	2833	null
5420	7187	good
5354	1830	good
5048	2987	bad
2167	14498	great
5162	6600	good
4840	9493	average
3722	5135	null
3139	3532	null
4841	1826	null
4841	3598	good
4841	6476	great
4858	838	null
4945	4077	good
3545	8336	null
5361	14198	great
4306	14494	good
3211	6568	null
4092	11860	null
338	14498	good
5520	5800	good
4944	4034	null
5436	9070	good
4814	4818	null
3495	7187	average
4841	7328	average
4709	6476	great
5215	8721	bad
4861	8674	good
4922	6476	great
5376	14498	great
4303	14498	great
4925	6707	null
2459	14498	great
4932	1826	null
752	14498	great
3985	14498	great
2139	14498	great
917	14498	great
4858	7209	great
4932	842	null
128	14498	good
4876	1771	null
4858	836	null
4922	884	great
4636	5800	average
4858	953	good
5497	1093	great
3989	14498	good
4840	11254	great
4932	7328	average
4620	14498	great
1276	14498	average
3994	14498	great
918	14498	great
4932	6476	great
1087	14498	average
733	14498	good
1030	14498	great
2352	14498	good
2255	5800	good
4932	939	null
1350	14498	good
567	14498	good
5236	8510	bad
5192	6928	average
4965	939	null
4934	6692	null
5496	1093	great
1166	14498	great
3545	14498	average
751	14498	great
4944	3925	null
4423	14498	great
5420	10539	great
4966	6928	null
5192	4034	great
4997	8721	good
4093	14498	great
244	14498	average
4944	7328	bad
4689	5800	great
4944	6692	average
3371	2833	good
4944	9676	great
4965	939	null
4302	8721	good
4962	939	null
4945	6476	great
4945	342	good
4973	405	null
4945	4034	null
4966	13	null
5174	8721	good
4965	1229	great
4945	1572	null
4516	11467	great
4945	4680	null
5136	2833	good
4961	7328	average
1744	5800	great
4973	2691	great
5019	6239	average
5019	7209	great
5019	342	average
5019	6760	great
4440	14498	good
2277	14498	great
491	14498	great
4974	838	null
1570	14498	great
2340	14498	great
5028	7827	great
1249	14498	great
4148	14498	great
530	14498	average
1127	14498	great
2141	14498	great
4833	8721	average
162	14498	good
4451	14498	average
934	5800	great
4965	7187	great
4973	1826	null
4973	1771	null
5436	10966	average
4325	939	null
4839	6476	average
5067	5651	average
5067	405	null
64	14498	good
4974	939	null
5063	939	null
2048	14498	great
881	14498	good
1128	14498	great
1367	14498	average
1759	14498	great
4112	14498	good
5162	4034	null
5068	1787	null
5048	455	null
5172	3925	great
5238	8674	good
2242	14498	good
5048	3454	null
3337	7187	average
5091	939	null
2039	14498	good
5105	939	null
5162	5262	average
3139	2	null
5162	5651	good
5162	4077	great
829	14498	great
4206	14498	great
2021	14498	good
3984	14498	great
471	14498	great
324	14498	average
621	14498	great
1158	14498	good
5162	6239	average
1404	14498	good
5162	6347	good
5162	4505	good
5162	7692	good
3371	7187	great
5496	2	good
5238	8510	bad
2083	7692	good
5162	7187	good
5497	2	good
4814	405	null
5237	8510	average
5338	5262	great
5239	7986	average
123	14498	good
4002	14498	great
4548	14498	average
3983	14498	good
514	14498	great
56	14498	good
5496	953	average
2263	14498	great
1097	14498	good
5239	8510	good
138	14498	good
4254	8606	good
5136	1246	average
4377	5355	null
1684	14498	average
1032	14498	good
4686	14498	average
1314	14498	average
40	14498	great
4113	1661	null
5190	4034	great
2296	14498	average
4840	2	average
2241	14498	average
399	14498	average
3680	6476	great
5130	953	average
5182	6850	average
1172	2285	great
4247	8606	good
3104	14574	great
4124	7548	good
4224	142	null
4280	884	good
4714	737	great
3203	953	average
4923	4034	null
3312	14494	great
5453	13378	great
5467	13458	null
4782	1093	average
5578	14405	good
5407	14405	good
4115	5135	average
860	14130	great
4211	2	null
419	8708	great
5613	14574	great
5190	2	good
3366	10679	good
5222	8721	good
4278	3598	good
5136	7419	good
5442	953	average
5339	5262	great
5110	3454	good
4818	953	average
3596	13278	great
5361	8823	average
4157	8721	bad
4377	5135	great
5082	647	good
4284	2833	good
3296	2833	average
5231	953	average
5432	5342	great
5169	5262	average
5172	884	great
5361	8965	good
5555	13310	good
5324	5262	null
5172	7209	good
5520	953	good
5866	13278	great
4075	2	good
5065	14330	great
4564	14516	great
5459	7869	good
5179	11473	good
2313	1465	bad
4495	13913	great
860	13913	great
3539	3880	average
5862	8633	great
4973	10539	great
5556	14574	good
4278	2	average
4325	5464	great
5192	10711	good
3219	7187	great
5093	8606	average
5067	7827	good
5190	6142	great
4715	10711	good
4244	10209	average
867	8965	good
5339	14518	good
5097	8606	good
4002	8606	great
4986	8606	good
4086	8606	good
