5345	12266	good
5349	3985	good
5233	1093	good
4714	8216	great
5345	12266	good
4809	12266	average
5345	12266	good
5062	388	great
5158	8216	great
5592	11430	good
5345	12266	good
5578	3985	good
901	953	average
5345	12266	average
5547	8510	good
1198	953	good
5415	11063	good
1398	2987	null
5206	4680	great
5267	1830	great
318	7187	good
4809	12266	good
5261	7827	good
5233	5215	good
5418	10711	great
5125	6712	good
5408	6530	good
5418	11237	good
5459	4077	good
5484	12274	great
5579	9603	average
5179	1236	great
5337	11389	great
1277	11430	great
1277	11430	great
5345	12266	average
5345	12266	average
400	10539	null
5233	12274	good
5274	5355	null
1385	953	good
5182	2219	average
318	7187	good
5651	12199	average
5345	12266	good
5345	12266	good
5459	12274	null
5101	11389	great
5459	11644	good
5377	10711	good
4809	12266	average
5400	12199	good
5622	4987	bad
901	953	average
5629	1093	great
5470	13913	great
5483	1093	great
1198	953	average
5405	838	null
4149	953	average
803	8510	average
4646	4818	null
5337	10645	good
5101	1787	great
4177	12742	average
5181	6613	null
4170	2	null
5125	6712	good
5345	3880	good
4646	4818	null
5233	402	null
5578	402	null
752	10247	great
5415	8510	good
1277	11430	great
4809	12266	average
318	7187	good
901	953	average
5732	10713	null
5553	10713	null
5233	1635	average
4618	2691	great
5078	3925	null
1277	11430	great
4149	953	average
1382	10539	null
5532	7692	average
1382	10539	null
4809	12266	good
5233	10849	great
5400	3985	good
5547	12199	average
5547	10713	null
5179	5215	good
5578	7986	good
2665	8931	null
4940	13567	null
5349	12742	average
4809	12266	good
